lat,lon,counts
38.6134592,-6.5091483,1
38.6135415,-4.1387605,1
38.613547,-6.8224367,1
38.613652,-1.1157373,3
38.6137965,-6.6275791,1
38.6146429,-1.4984397,1
38.6166693,-9.103117,1
38.617876,-2.806439,1
38.6180189,-6.7966844,1
38.6210349,-2.5690436,1
38.6226795,-0.1275385,2
38.623288,-0.5730513,1
38.6240327,-2.954419,1
38.6246943,-9.031607,3
38.6264256,-90.1995853,1
38.6267817,-9.0823281,2
38.6285507,-9.1974387,2
38.6295723,-0.6738417,1
38.6297097,-9.1160023,2
38.6299555,-8.912821,2
38.6302447,-0.0440824,1
38.6305367,-0.7646666,2
38.6325692,-7.1575461,1
38.6327758,-9.1720795,1
38.632816,-2.5007956,1
38.6340657,-9.047856727251068,2
38.6360967,-0.8659745,2
38.636664,-2.8669824,1
38.6387625,-5.5388436,1
38.6397821,-3.3648129,2
38.6415327,-9.1522335,1
38.6417426,0.0684664,1
38.6419862,-3.4666934,1
38.6422246,-9.1072662,2
38.6426034,-4.0137123,1
38.6445165,-9.2336068,4
38.6447828,-7.0570132,1
38.6447979,0.0454139,3
38.645422,-5.7420357,1
38.6460614,-0.0396752,1
38.6466817,-9.219515545770092,1
38.6479821,-6.486997,1
38.64869225,-8.448140037492202,1
38.6488936,-1.980391,1
38.6495117,-5.6047389,1
38.6495978,-5.6592697,2
38.64993075,-6.640710366244134,1
38.6505808,-0.1188334,7
38.6517313,-0.1207607,1
38.6518592,-9.0268842,2
38.6523995,-8.9935314,1
38.6531933,-8.21527878722609,2
38.65374105,-9.208969409268294,1
38.6559923,-9.0607995,1
38.6569048,-9.0440862,2
38.6593167,-27.2195578,1
38.6599617,-9.149709242126466,1
38.6608157,-3.0735807,1
38.6637429,-9.198197,2
38.6642477,-6.1025897,1
38.6647483,-2.4910801,1
38.6671253,-9.0542164,1
38.6674845,-1.871086,1
38.6704494,-2.126652,1
38.6706374,-6.9808325,4
38.6743038,-5.6406571,1
38.6752399,-0.8099623,2
38.6760377,-0.2100878,1
38.6764302,-9.1649974,2
38.6780447,-4.7899773,1
38.6782636,-9.0497397,1
38.68008015,-8.591171494214755,1
38.6818404,-8.9312579,1
38.6833155,-0.2684296,1
38.6846791,-6.4067802,3
38.6852161,-4.1111749,2
38.6854813,-7.0995738,2
38.687832400000005,-9.33721337022195,1
38.6880943,0.1344619,5
38.6926503,-2.693727,2
38.6927774,-6.135631,1
38.6932444,-9.355054025521005,2
38.6940498,-0.2570843,1
38.69637105,-9.3715610264317,1
38.6981136,-2.8652537,1
38.6982275,-0.4747767,5
38.6994635,-5.4952776,1
38.6997983,-9.2521948,1
38.700229,-0.3898506,1
38.7003775,-5.7993874,1
38.7005488,-9.24567,1
38.70057555,-9.386051473609124,1
38.7008815,-0.7641359,2
38.7015666,-9.3417434,2
38.70158605,-9.290442061077108,3
38.7043087,-3.7766972,2
38.705234950000005,-9.228878991510486,4
38.7053213,-1.4492230913225232,6
38.705403,1.428441,2
38.7063909,1.4335265588311945,2
38.7066569,-8.9248182,1
38.706703,-0.9867978,2
38.7070933,1.4556219,1
38.7077507,-9.1365919,5
38.7083953,-4.1760555,5
38.70952405,-9.026909722030773,1
38.70957065,-9.390136815849148,1
38.71018235,-9.403421470148723,2
38.7109291,-9.2282527,1
38.7114041,-9.240821345915377,2
38.7124971,-9.271300382407272,2
38.7160124,-0.656891,2
38.7163735,0.0534016,2
38.71652355,-0.6582667822254114,1
38.7172283,-6.8230848,2
38.717239,-9.3020403,4
38.7194446,-9.2633955,1
38.7194602,-6.7135261,1
38.720408,-9.0031772,1
38.720703,-1.9117449,1
38.7213385,-5.2193891,1
38.7217584,-5.5472366,2
38.72240025,-9.396909171649876,2
38.7253775,-6.6710101,1
38.7255355,-6.5382428,1
38.7259178,-4.9733507,2
38.7266169,-2.0019637,2
38.7267266,-9.330959293519864,1
38.7268428,-4.0792825,4
38.72743415,-9.238038149028624,1
38.7284429,0.0420729,1
38.7299708,-9.4669011,1
38.7336344,-9.395881,1
38.73366745,-9.216004474419574,1
38.7338374,-9.4090463,2
38.73426455,-27.160850264960075,1
38.7359301,-9.3682258,1
38.7368865,-9.3391658,1
38.7380137,-3.8391468,1
38.7400641,-5.6725652,1
38.7408285,-0.0116019,3
38.7423786,-9.1333962,1
38.7425025,-9.2683088,1
38.7437889,-9.2082841,1
38.744158,-0.4400707,3
38.7452557,-0.0653423,1
38.7457746,-9.2189455,2
38.7460788,-7.4518786,1
38.7471503,-6.077987647557263,1
38.7482462,-9.3614093,1
38.7491212,-0.2923244,1
38.7496403,-9.296861,1
38.7496486,-0.0414327,1
38.7521235,-121.2880059,1
38.7524763,-3.1343704,1
38.7535607,-0.3788159,1
38.75563785,-9.28189049097309,1
38.7560499,-8.9608437,1
38.7579667,-0.6035179,3
38.7580496,-9.3398953,1
38.7583769,-2.0290508,1
38.7586041,-9.266382936000849,2
38.7594573,-3.3847392,3
38.7595162,-9.223677009460124,3
38.7600741,-9.166580538375,2
38.7601227,-0.0826912,1
38.7603326,-9.2043586,1
38.7622108,-9.1968418,1
38.7638712,-9.0953729,1
38.7664021,-9.254621,1
38.7669181,-0.610892,1
38.7680088,-9.2289271,1
38.7695694,0.0672449570502318,2
38.7702862,-9.3006871,2
38.77032355,-9.125823414435962,1
38.7704429,-9.30908972918529,2
38.7712545,-9.291961378935335,2
38.7719866,-0.4265437,1
38.7723602,-9.3256835,3
38.7729236,-2.5751024,1
38.7742489,-4.832835,3
38.7748627,-9.1029945,2
38.7757908,-0.3912015,1
38.776511,-0.1066273,2
38.7774063,-7.4166909,2
38.778747800000005,-9.264548751189023,1
38.7803753,-0.0638798,1
38.7806171,-0.4358479,2
38.7809542,-9.131900592219496,1
38.7815044,0.1509366,3
38.78157275,-0.4306966778431378,1
38.78302,-0.7853353,1
38.7834546,-9.3281083,1
38.783891,-1.3312375,1
38.78413805,-9.301270661479826,3
38.78442045,-9.113245460066842,2
38.7851386,-6.2472718,1
38.7855587,-9.316065324577206,1
38.7874434,-1.3248957,2
38.7877317,-4.1386794,1
38.7893909,0.1633256,5
38.7894453,-0.428949,1
38.7896931,-6.3763014,2
38.7905853,-9.1656584,1
38.7912413,-9.2108576,2
38.7917542,-0.0319129,1
38.79326,-9.1730002,1
38.793577,-9.34399,2
38.7938437,0.0343336,1
38.7943867,-9.108563857720288,3
38.7953835,-9.18782210264363,2
38.7958912,-3.7429733,1
38.7967523,-4.8669119,1
38.7979738,-9.137797597001224,1
38.7985937,0.0847035,1
38.7999099,-9.3397834,1
38.8001801,-9.1628074,1
38.8023512,-9.3418438,3
38.80240125,-9.231930983429322,1
38.8028984,-1.7346942,2
38.8049372,-0.8798501,1
38.8051059,-7.4575549,1
38.8058678,-9.1760017,1
38.80674275,-9.094721545420716,3
38.8072378,-5.1573199,1
38.8093497,-2.101456,2
38.8113178,-0.0649407,1
38.8118698,-9.3674355,1
38.812632,-9.1613378,2
38.8138853,-6.020373,1
38.815391000000005,-9.133030263713584,1
38.8165498,-9.221342021551935,1
38.8176983,-6.2175747,2
38.819324,-5.1162166,1
38.8195425,-0.0348133,1
38.8197733,-0.2260618,1
38.8203655,-0.3789225,2
38.8208705,-0.6099976,3
38.8215485,-0.2619551,1
38.8221689,-0.0018612,1
38.8226851,-9.0978894,2
38.8228522,-0.0418836,1
38.8233412,-0.5473745,2
38.8277759,0.0170054,2
38.828518,0.0629695,2
38.8286288,-9.098207558013668,1
38.8293937,-3.5793395,1
38.8308741,-9.1684512,2
38.832174,-0.5302439,1
38.8329111,-0.4971632,2
38.8338071,-9.184033,1
38.83464355,-1.4615401098022756,1
38.8355605,-9.352225245746451,1
38.838669,-0.5181895,2
38.83977325,-9.319917216660787,1
38.839988250000005,-9.080643240289254,2
38.8408382,0.1061105,4
38.8416615,-2.4547373,2
38.8421581,-2.9915523,1
38.8421876,-0.1178782,1
38.8432944,-7.586907,1
38.8443306,-3.2416783,1
38.8454922,0.0104379,3
38.8460032,-9.0860603,1
38.8469655,-9.3779113,1
38.8473382,-6.9733303,1
38.8484898,-6.2748746,1
38.8492741,0.0177943,2
38.8521018,-2.0260525,1
38.8528367,-3.7723018,1
38.8537863,-0.444257,1
38.8543122,-0.5030984,1
38.8548255,-6.4545275,4
38.8573077,-4.0807008,2
38.8592191,-6.1028965,2
38.8592888,-9.0641982,1
38.8595605,-0.47474,1
38.8605695,-9.3325261,1
38.8620887,-9.0709905,1
38.8635509,-5.6174671,1
38.8635538,-6.1970944,2
38.863621,-8.7456467,1
38.86512615,-4.276509085499164,1
38.8682065,-1.0978627,2
38.8708795,-1.3472867,2
38.8727839,-9.0593162,1
38.8735511,-9.0785504,1
38.8745346,-6.587097810500908,1
38.874757,-0.3818165,2
38.8749753,-6.382620336519782,1
38.8753162,-0.7495353,2
38.8771848,-6.7707705,2
38.8780585,-6.9702048,4
38.8781338,-0.7530892,1
38.8794942,-4.3557024,1
38.8797582,-0.5909272,1
38.8811828,-7.1637495,1
38.8816713,-9.405604762891828,2
38.8845967,-6.8615222,1
38.8850397,-2.1525166,2
38.8853294,-0.2066001,1
38.8872308,1.3984646,3
38.8879246,-0.4948198,2
38.888037174278246,1.3950374105598695,1
38.888238,-3.7118218,2
38.8898108,-9.2059575,1
38.8902615,-6.7011873,1
38.890609350000005,-9.033415911785056,2
38.891134,-0.3396607,1
38.8915542,1.3966697,2
38.8936017,-6.6261713,2
38.8959364,-0.6890986,1
38.8968761,-2.2669075,1
38.9005075,-4.1697149,1
38.900555,-1.5274644,1
38.9013623,-6.5374617,1
38.9013837,-1.989875,1
38.903726,-0.496155,2
38.9043608,1.3178098,5
38.9049525,-9.046018013130723,2
38.9050489,-1.6942495,1
38.9051584,-0.4196606,1
38.9062533,-3.6629811,3
38.9098936,-6.6151799,2
38.9117953,-6.2198063,1
38.9119565,-3.8371496,3
38.912368400000005,-8.988824041991643,1
38.9144633,-0.5535651,8
38.9150466,-6.06799,2
38.915234,-0.1949104,1
38.9168188,-0.1702194,2
38.9173535,-9.0260969,2
38.9174665,-6.3443977,4
38.9177071,-0.2249927,1
38.9192095,-5.801119,1
38.9196034,-1.7263661,2
38.9196159,-6.9413967,1
38.9197889,-5.6703748,1
38.920235,-1.919697,2
38.9202443,-0.1208981,2
38.9219588,-6.4760832,1
38.9234466,-9.2318583,1
38.9238409,-6.756221,2
38.9245811,-0.4865189,1
38.9249523,-0.2210245,3
38.9264947,1.4346546,1
38.9278709,-0.0944813,3
38.9279058,-0.0942706,5
38.9282759,-0.1884609,1
38.9283659,-0.2516595,1
38.9284626,-0.0941076,1
38.9301595,-0.572416,1
38.9315849,1.4490755,3
38.9321437,-9.2570999,1
38.9324022,-6.6905586,1
38.9324698,-0.1870182,1
38.9325529,-0.2580968,1
38.9327181,-0.1664006,2
38.9348747,-8.8689911,1
38.9351817,-3.9812082,2
38.9365133,-0.1535701,2
38.9384034,-4.8290585,1
38.9392312,-77.0245342,1
38.9407693,-0.1325845,1
38.941512,-0.1532268,1
38.941937,-3.236528,2
38.942228,-0.3558784,2
38.9425529,-9.0302858,2
38.942756,-9.3965784,2
38.9434102,-4.6083053,1
38.9434696,-0.1809757,1
38.9438572,-0.4440855,3
38.9442077,-6.4362312,1
38.9456993,-0.4016262,2
38.9461691,-0.1622624,1
38.947045,-9.198869,1
38.9481556,-0.6492732,1
38.9482364,-0.1915574,4
38.9493033,-2.5390599,1
38.9495023,-0.121239,1
38.9500043,-6.1858715,1
38.9511141,-6.2587791,1
38.95224,-7.67603,1
38.9540269,-5.8619466,3
38.9562902,-9.0391964,2
38.9578741,1.4083131883551872,1
38.958218,-8.5283498,1
38.9596638,-1.2308857,1
38.95973475,-3.882874440248544,3
38.9614404,1.3985698,3
38.9617924,-0.1926545,2
38.9623753,-0.1491499,2
38.9625266,-2.7453748,2
38.9628919,-2.1267892,1
38.9643114,-1.4443612,2
38.9645794,-0.1837519,1
38.9648147,-3.8898604,3
38.9653746,1.2768362,1
38.9669586,-6.9244896,1
38.9670386,-9.271249398099084,1
38.96743,8.772242,1
38.9675925,-0.1803423,5
38.9687811,-0.1534297,2
38.96878885,-5.807363799233542,1
38.97039795,-9.399580512067734,2
38.9710532,-0.5890396,4
38.9724781,-3.3464983,2
38.9736819,-5.8003669,2
38.9743901,1.4197463178515335,4
38.97444295,-5.268510145956327,2
38.97561825,-0.6870865822965392,1
38.9762016,-2.4699366,1
38.9773853,-2.8837081,1
38.97789,-5.0502807,1
38.9780312,1.5300267,1
38.9795733,1.3042385,3
38.9797382,-0.2517949,1
38.9802209,1.5282629,1
38.9804366,-0.6894299,2
38.9811832,-6.2004511,1
38.98281185,1.533846872283621,1
38.98303,-9.07763,1
38.9855852,-5.2554476,1
38.9861733,-4.1152469,2
38.9869735,1.500017,15
38.9872829,-6.110292,2
38.9880745,-0.5199747,6
38.98870935,-9.19755635,1
38.9890131,-8.965304401452288,1
38.9903649,-0.1618762,4
38.9914471,1.3542327,4
38.9916083,-0.1600768,3
38.9926057,-0.5721855,2
38.9934328,-0.1615239,1
38.9950921,-1.8559154,2
38.9953683,21.9877132,1
38.9962242,-3.3722143,2
38.9982318,1.4284697,1
38.9984689,1.4302321,1
38.9990698,-8.7396601,1
39.0004418,1.5770937,1
39.0008159,-6.2898087,1
39.001025600000006,-0.1611833744988209,1
39.0039511,-0.5647874,2
39.004797,-5.5352245,2
39.00560745,-8.953963100000001,1
39.0056878,-0.2866096,1
39.0063355,-9.2790355,1
39.0101346,-0.2168106,3
39.0105836,-0.1705712,7
39.0116324,-9.0035234,1
39.0124141,-0.4664784,2
39.0148124,-0.302021,1
39.0170808,-3.7502053,3
39.0183225,-3.8168257,2
39.0185366,-0.5335879,2
39.0204311,-0.6461361,1
39.0223673,-6.3371905,1
39.0225353,-0.4165167,1
39.0280819,-5.932020729355777,1
39.0312219,-5.4986416,1
39.0319997,-3.985291,1
39.0331946,-0.2152033,2
39.0344592,-4.1753284,1
39.0369112,-1.7014342,2
39.03702,-5.2335687,2
39.0405325,-1.7027629,1
39.0417625,-2.4800931,1
39.0419132,-0.6590644,1
39.0434528,-0.3114341,1
39.0444974,-0.4808473,2
39.04461705,-0.1939307666045527,3
39.0460357,-2.2004126,1
39.0495647,-4.9988706,1
39.0497719,-4.0603127,2
39.0513265,-0.4909038,1
39.0516294,-0.4550415,1
39.0531482,-7.4389355,1
39.0535795,-0.3013408,3
39.0548516,1.4372449,1
39.056633,-9.0076057,1
39.0573274,-0.5487333,1
39.057687,-5.9762537,1
39.0596612,-1.057216,1
39.0609622,-0.6744835,2
39.0635511,-0.5099664,1
39.0684295,-1.7432028,1
39.0689884,-8.8684921,1
39.0693519,-0.2699523,1
39.0694018,-0.5602004,3
39.0701182,-0.5678903,2
39.0703715,-0.5747878,1
39.0716446,-0.2678549,2
39.0720372,-5.7568851,1
39.072196,-3.6143611,2
39.0761278,1.5091732,1
39.0765423,-0.2490735749702362,2
39.076784,-1.5064382,1
39.0790031,-0.2263709,1
39.07950305,-7.909561648393968,1
39.0795971,-0.5136446,4
39.0811951,-8.7605589,1
39.0823124,-4.6168415,1
39.0837986,-5.625705832331128,2
39.0854584,-0.4772459,1
39.0874537,-5.8957961,1
39.090039034937085,-74.82931373208298,1
39.0903453,-0.5447593,1
39.0916315,-5.4681268,2
39.092801,-0.2169933,1
39.0955185,-1.3610539,1
39.0963629,-0.629882,2
39.0978397,-0.3722992,3
39.0986708,-9.3155463,1
39.0995711,-0.3703478,1
39.1019705,-1.5577523,2
39.1023521,-5.9561114,1
39.10235715,-0.2209720786854113,3
39.1024656,-0.6953201,3
39.1055154,-0.5342699,1
39.105649,-5.3308461,1
39.1064363,-1.0510067,1
39.11014835,-9.276731117530929,2
39.1103825,-0.4626113,1
39.1109189,-6.6899559,1
39.1110284,-5.7384113,1
39.1152257,-1.9962065,3
39.1164369,-0.5201838,2
39.117787,-3.351901,1
39.1196086,-0.7402726,1
39.1218973,-0.4467128,3
39.1225007,-3.9010957,1
39.1286071,-3.0903226,2
39.1320937,-0.2358796,1
39.132351,-6.8481286,2
39.132869,-4.9350961,1
39.1357484,-1.6770233,2
39.1369301,-5.6265772,1
39.1389557,-8.8999055,1
39.1393511,-0.5873331,1
39.1398863,-1.0728491,1
39.1420011,-0.522717,2
39.1432042,-0.3296186,1
39.1467027,-4.1540817,1
39.1490107,-8.8379672,2
39.1501902,-5.9090558,2
39.151212,-0.4346556,1
39.1519962,-9.2979195,1
39.1542463,-6.338543,1
39.1580218,-8.6711803,1
39.1580768,-0.3540631,1
39.1585549,-3.0214851,2
39.1612684,-4.2407742,1
39.1619462,-8.7863222,1
39.1647217,-0.2542313,3
39.1675742,-5.8842748,1
39.1676109,-5.0504659,1
39.16800295,-8.572597770930125,1
39.1688771,-3.8512824,2
39.1743672,-3.2363729,1
39.1749446,-1.5203717,1
39.1768491,-6.6260009,2
39.176985,-9.3168515,1
39.1801212,-6.2284451,2
39.1804849,-1.7907731,1
39.1828157,-0.9645398,1
39.1838545,-0.3151293,2
39.1853985,-0.3821957,1
39.1855991,-6.1630632,3
39.1857839,-0.4778181,2
39.190758,-0.4357471,4
39.1909885,-1.0772386,1
39.1920544,-8.7284633,1
39.1928901,-1.4289945,2
39.1947105,-0.5042406,10
39.1952574,-5.7718708,1
39.1957935,-0.3698201,1
39.1974256,-0.334858,1
39.1993692,-2.162873,1
39.2012627,-0.3866468,2
39.2025604,-0.3111645,2
39.20702,-2.1581637,3
39.2072985,-7.1736064,1
39.207609700000006,-7.721496442801111,2
39.2089284,-1.5420192,1
39.2125463,-9.072057,1
39.213347,-1.7243828,2
39.2134895,-4.7924875,1
39.2135344,-0.5267415,1
39.2146745,-8.7440975,1
39.2176173,-4.2811191,1
39.2181465,-3.6070212,4
39.2190169,-6.9999295,2
39.2193056,-3.5027025,1
39.2241144,-6.1501782,2
39.2256128,-4.5907981,1
39.22678935,-0.5226353407711284,1
39.2268651,-0.2474754,2
39.2276397,-3.7741252,1
39.2299883,-1.0619387,2
39.2363216,-0.2518115,2
39.2363637,-8.6867081,3
39.2370979,-1.8001238,1
39.2375388,-0.7736084,1
39.2383954,-3.4235166,2
39.2388178,-8.561385912553156,1
39.2415591,-1.7968309,1
39.242741,-5.1897862,1
39.2433932,-9.3119326,1
39.2446271,-2.0684708,2
39.2457905,-0.2646128,1
39.246033100000005,-9.271338790806391,2
39.2476488,-3.9511366,2
39.2519303,-8.008997,1
39.2562411,-6.1861813,1
39.2571525,-6.0313973,1
39.2582646,-0.2646302,2
39.2588234,-1.3328623,1
39.2628034,-1.9111552,2
39.2650266,-3.1268463,1
39.2651129,-0.4716912,2
39.26642785,-9.335955866331064,1
39.2667959,-9.1583288,1
39.2673015,-1.5492105,1
39.2681742,-2.6042132,2
39.2698449,-2.3212493,2
39.2744812,-3.5187184,2
39.2748065,-0.5710963,1
39.2766828,-0.2770574,2
39.2767351,-0.5605091,1
39.2767815,-9.0216348,1
39.2784514,-0.3818215,3
39.2790903,-1.3960986,1
39.2799099,-1.7184266,2
39.2816214,-0.5731796,1
39.2834014,-2.7904645,5
39.2841602,-5.6989098,1
39.2842725,-0.4300518,1
39.2854089,-0.426264,5
39.2869161,-1.4706566,6
39.2877875,-6.3189052,1
39.2924334,-0.4138577,2
39.2938721,-8.856524868985412,1
39.2967223,-9.253666383475323,1
39.2970238,-2.0631959,2
39.30085059166668,-0.4167461748996636,1
39.30289585,-0.3965760905135241,1
39.3036546,-1.6613917,2
39.307241,-0.2964027,2
39.308449,-3.0250984,1
39.3087177,-4.9062299,1
39.3148551,2.9950616344836245,2
39.3182904,3.135873,1
39.3183566,2.9924466,2
39.3183801,2.9860865474005607,1
39.3243594,-3.4817078,1
39.32497275,-9.322659669303755,1
39.3250186,-2.2710778,1
39.3260685,-4.8379791,2
39.3263903,-5.9172846,2
39.3264982,-1.8468439,2
39.3272423,-9.2327668,1
39.3287234,3.1683252,1
39.3299919,-5.7306033027007945,1
39.3335028,-2.3703374,1
39.333966,-1.3387842,1
39.33420575,-0.7973474394744401,1
39.3342846,-0.608392,1
39.3369433,-5.4923918,3
39.33721575,3.136970621459194,1
39.3391978,3.054137,1
39.3409716,3.0970589,1
39.345652,-1.9281261,2
39.349141,-2.3252025,2
39.350401950000006,-8.911176402248575,1
39.3543115,3.1294799,3
39.3561864,-1.715765,1
39.3566221,-9.3812853,1
39.3609027,-7.135638553234192,4
39.3619514,-9.157153,2
39.3620586,-0.4630256742137634,1
39.3623057,-1.5991795,1
39.3625621,-2.1296318,2
39.362631500000006,2.962588750761646,1
39.3632045,-0.4112618,3
39.363519,-0.4611789,2
39.3643517,-9.3161038,1
39.3647072,3.2251864,1
39.3659135,-6.2210139,1
39.3662671,2.9419947,3
39.3675974,-3.731368926585312,2
39.3677124,-0.4446741,5
39.3679627,-3.3550331,2
39.3744638,-5.7595078,1
39.3748968,3.2302905,2
39.3759068,-2.5725648,2
39.377756,-6.348666987819026,1
39.3801055,-5.3892464,1
39.3810247,-6.0469372,1
39.3819923,-0.4119964,2
39.3820383,-0.7854865,1
39.3821045,-6.2501398,1
39.3848761,-0.8085418,3
39.3879951,-2.7645235,1
39.389881,-0.7104813,3
39.3899806,-3.2101376,4
39.3917086,-0.7711311,2
39.3946426,-2.0385536,2
39.3956438,-0.4150821,3
39.4007378,3.2039972,2
39.4014917,-1.6232149,2
39.4015837,-1.1014707,1
39.4017959,-8.4867361,1
39.4033747,-0.4028759,3
39.4037093,-2.4274052,2
39.4039137,-1.276217,1
39.4049805,-5.9771372,2
39.4052539,-3.1254826,2
39.4060954,-2.9474164,2
39.4072118,-9.1346004,4
39.4075687,-2.2028088,2
39.4077095,3.2090499,3
39.4108561,-0.4000846,4
39.4130907,-5.6275512,1
39.4131173,-7.242137,3
39.41381285,-0.491221273159395,1
39.4147304,-8.8213206,1
39.4149123,-7.3494253,1
39.4189582,-0.7909637,2
39.4192145,-8.8431292,1
39.4200749,-0.3891355,5
39.4204988,-0.3819899,1
39.4208431,-8.9202427,1
39.4218028,-0.6867262,1
39.4224611,-6.6918971,2
39.4228928,-0.3974783,5
39.4236591,-0.4930945,3
39.4237111,-0.4957689,2
39.4247119,-0.3834581,5
39.4253942,-5.757169,1
39.4260949,3.2647278,2
39.4263038,-3.3598689,2
39.427408,-2.2926689,1
39.4283079,-3.4551614,1
39.4288431,-0.4193767,3
39.4290422,2.7488771,1
39.4296067,-0.3626211,1
39.4302983,-0.3643024,1
39.4310131,-1.1681113,1
39.4319555,-0.3757096947891312,1
39.432789,-0.4072728,1
39.4353965,-0.4358777,5
39.436668,-0.4656213,4
39.4371361,-5.4604471,1
39.4372411,-6.2739777,1
39.4399258,-1.9535483,1
39.440988,-1.6510932,2
39.4427824,2.7586202,2
39.4439046,2.840129,1
39.444555,-1.7487477,2
39.445575,-6.5058549,4
39.4466791,-2.0887998,2
39.4488922,-1.2111489,1
39.4492861,2.762571123665455,1
39.4497026,2.7528193,2
39.449747,-2.6729813,3
39.4498451,-6.3896506,1
39.4508168,3.2680733,1
39.4518861,-0.4659460138928651,5
39.4519987,-8.2459394,1
39.4545113,-9.1246231,1
39.4555387,3.1855165,1
39.4605657,-5.8816626,3
39.460918,-3.6070786,2
39.4631108,-0.5673403,2
39.4631905,-8.1973618,1
39.4639546,-0.4293866,2
39.4643031,-8.978024,1
39.4647886,-0.4607604,6
39.4652049,3.279857,1
39.4652196,-8.4682137,2
39.46529175,-0.4036938933535249,1
39.4697065,-0.3763353,6
39.4697204,-3.5353737,2
39.47090522169111,-0.353352848709181,1
39.4715188,-0.9156646,1
39.4719685,-1.6245716,1
39.4726098,-0.7178348,3
39.4728744,2.7533731,1
39.4731681,3.1476731,2
39.4745175,-6.3716761,5
39.4751444,-0.4179125,4
39.475624,-8.6482157,1
39.4756653,-1.1198318,1
39.4759514,-7.487090519193355,1
39.4780671,-7.0102658,1
39.4795405,-4.8372815,1
39.47962,-8.53955,1
39.47992525,-5.861518413087971,1
39.4806183,-8.682343283588914,1
39.4824894,2.5283191,1
39.4827253,-0.4438854,4
39.4838261,-1.3565015,1
39.4839199,-0.3632167,1
39.4840338,-6.5845773,2
39.4850535,2.4803249,2
39.4856559,-2.7466649,2
39.486575,-0.3848703,1
39.4872231,2.736319,1
39.4880777,-1.1001643,2
39.4907968,2.8926134,1
39.4917432,-0.4035408,1
39.4920988,2.7420013,1
39.4925472,2.497685,1
39.492989,-0.4621429,2
39.4939368,-0.6842101,2
39.4946017,-1.9713104,1
39.49664415,2.7558791252332604,2
39.4969377,2.5013206,4
39.4974233,-6.3576291,1
39.4974411,-2.1655023,1
39.49762385,-2.487560888483038,3
39.4989794,-1.8982021,2
39.500808,2.7562643,2
39.5009343,-2.8711089,1
39.5009954,-0.34948,8
39.502816,-0.4210846,5
39.5039227,-0.4421014,3
39.5064294,-0.3625992,3
39.5079791,-0.4288066,1
39.5090599,-0.4108581,5
39.5100043,-3.2472032,1
39.5110147,-5.4392788,1
39.5118213,-0.3562374,5
39.51189605,-0.4313411594625642,5
39.5129195,-2.9954597,1
39.5135311,-9.1335905,2
39.5139395,2.7652316,1
39.5148159,2.4819598,1
39.5158825,-116.8537227,1
39.5168891,3.0227517,2
39.5173822,-0.3652984,5
39.5177731,2.742604042884203,2
39.5184276,-0.4103168,4
39.51905245,-0.4571274395056547,1
39.520025,-1.153222,1
39.5215368,2.7392337,1
39.5216387,2.4710992,2
39.5237047,2.5383777,1
39.526035,2.4710682,2
39.5260507,-3.076188,1
39.5266741,-88.2184999,1
39.5268442,-7.0543476,1
39.527129,-5.6297341,1
39.5280402,2.5448506,2
39.528475,-0.3488606,1
39.5287349,-0.485945,2
39.5289443,-0.3865937965487105,1
39.52947076,-0.48427484,1
39.5300573,-0.4109383,2
39.5318795,-0.4302831,3
39.53347,-8.16034,1
39.5346515,-1.5944266,2
39.5350261,2.5704976,4
39.535372,2.5796264,2
39.5367646,-1.4413545,1
39.5372245,2.4473009,2
39.537576,-0.3706682,2
39.5379223,2.4532011,1
39.5381541,-0.3561396,1
39.5393449,-0.4034161,1
39.5409163,-4.3316718,1
39.5415974,-8.9534183,1
39.5423251,3.3344312,2
39.5436955,-0.3461912,2
39.544129,-0.3856585,2
39.5442852,-0.3247783,2
39.5450484,-0.3941015,5
39.5454245,2.3916049083880795,1
39.5455483,2.3911636,2
39.5462409,-2.0867234,1
39.5463524,-0.5699662,15
39.5464408,2.5113385,4
39.5479846,-0.5803803,1
39.54849985,-9.018161968061175,1
39.54920975,-0.4626102206123502,2
39.5497882,2.699638560622948,1
39.5507976,2.6962572,1
39.5519199,-8.9763396,2
39.5540582,-0.3388611,1
39.5541419,2.695089,1
39.5544494,2.7779356,1
39.5551386,2.694110835642689,1
39.5579365,-0.3258587,2
39.5585834,-2.4231351,2
39.5589416,2.8943429,1
39.5591102,-1.2803019,1
39.5592831,-2.7038117,2
39.5614765,-6.4171236,3
39.561757,2.6214356,1
39.5618041,3.2328424,2
39.5619478,-0.5001275,3
39.5629507,-1.9122236,2
39.5631387,-3.9358027,1
39.5634171,-0.4082909,5
39.5640806,-5.9102942,1
39.5640906,3.3736655,1
39.5641445,-0.2829971,4
39.5644775,-0.3426529,2
39.5651668,-1.674717,1
39.5656117,2.899880794629896,1
39.5659086,-0.5302784,10
39.5663818,-8.9305256,1
39.5675125,-0.3980584,1
39.5680723,-0.6227531,3
39.5680838,-1.2051778,3
39.5694296,-5.7420104,1
39.5695818,2.6500745,7
39.5698777,2.6400958,1
39.5703083,3.0889977,1
39.5703995,-0.3302101,3
39.5708636,2.6554056,1
39.5710093,-0.2801493,2
39.5720418,-1.5852092,1
39.5743406,-4.9647281,1
39.5745956,2.4202061,3
39.5749216,2.7168386,3
39.577785,-0.3264302,4
39.5784279,2.39134,2
39.5785211,2.4704472,1
